pdb_filename	pae_filename	pos_covered	uniprot_id
AF-O95521-F1-model_v4.pdb.gz	AF-O95521-F1-predicted_aligned_error_v4.json	[1, 474]	O95521
AF-P51172-F1-model_v4.pdb.gz	AF-P51172-F1-predicted_aligned_error_v4.json	[1, 802]	P51172
AF-O60813-F1-model_v4.pdb.gz	AF-O60813-F1-predicted_aligned_error_v4.json	[1, 478]	O60813
AF-O60812-F1-model_v4.pdb.gz	AF-O60812-F1-predicted_aligned_error_v4.json	[1, 293]	O60812
AF-O60811-F1-model_v4.pdb.gz	AF-O60811-F1-predicted_aligned_error_v4.json	[1, 474]	O60811
AF-O60810-F1-model_v4.pdb.gz	AF-O60810-F1-predicted_aligned_error_v4.json	[1, 478]	O60810
AF-O60809-F1-model_v4.pdb.gz	AF-O60809-F1-predicted_aligned_error_v4.json	[1, 474]	O60809
AF-Q5VXH5-F1-model_v4.pdb.gz	AF-Q5VXH5-F1-predicted_aligned_error_v4.json	[1, 474]	Q5VXH5
AF-Q96P50-F1-model_v4.pdb.gz	AF-Q96P50-F1-predicted_aligned_error_v4.json	[1, 834]	Q96P50
AF-Q5VXH4-F1-model_v4.pdb.gz	AF-Q5VXH4-F1-predicted_aligned_error_v4.json	[1, 476]	Q5VXH4
AF-A3QJZ7-F1-model_v4.pdb.gz	AF-A3QJZ7-F1-predicted_aligned_error_v4.json	[1, 478]	A3QJZ7
AF-B7ZW38-F1-model_v4.pdb.gz	AF-B7ZW38-F1-predicted_aligned_error_v4.json	[1, 293]	B7ZW38
AF-A6NGN4-F1-model_v4.pdb.gz	AF-A6NGN4-F1-predicted_aligned_error_v4.json	[1, 478]	A6NGN4
AF-Q8N0Z8-F1-model_v4.pdb.gz	AF-Q8N0Z8-F1-predicted_aligned_error_v4.json	[1, 303]	Q8N0Z8
AF-B2RXH8-F1-model_v4.pdb.gz	AF-B2RXH8-F1-predicted_aligned_error_v4.json	[1, 293]	B2RXH8
AF-Q5TA45-F1-model_v4.pdb.gz	AF-Q5TA45-F1-predicted_aligned_error_v4.json	[1, 600]	Q5TA45
AF-P0DMR1-F1-model_v4.pdb.gz	AF-P0DMR1-F1-predicted_aligned_error_v4.json	[1, 293]	P0DMR1
AF-Q5VWM6-F1-model_v4.pdb.gz	AF-Q5VWM6-F1-predicted_aligned_error_v4.json	[1, 474]	Q5VWM6
AF-Q5VWM3-F1-model_v4.pdb.gz	AF-Q5VWM3-F1-predicted_aligned_error_v4.json	[1, 479]	Q5VWM3
AF-Q5TYX0-F1-model_v4.pdb.gz	AF-Q5TYX0-F1-predicted_aligned_error_v4.json	[1, 476]	Q5TYX0
AF-Q5TA50-F1-model_v4.pdb.gz	AF-Q5TA50-F1-predicted_aligned_error_v4.json	[1, 214]	Q5TA50
AF-Q5VWM4-F1-model_v4.pdb.gz	AF-Q5VWM4-F1-predicted_aligned_error_v4.json	[1, 474]	Q5VWM4
AF-A0A0G2JMD5-F1-model_v4.pdb.gz	AF-A0A0G2JMD5-F1-predicted_aligned_error_v4.json	[1, 474]	A0A0G2JMD5
AF-Q7RTX0-F1-model_v4.pdb.gz	AF-Q7RTX0-F1-predicted_aligned_error_v4.json	[1, 852]	Q7RTX0
AF-O14640-F1-model_v4.pdb.gz	AF-O14640-F1-predicted_aligned_error_v4.json	[1, 695]	O14640
AF-Q5SWL8-F1-model_v4.pdb.gz	AF-Q5SWL8-F1-predicted_aligned_error_v4.json	[1, 479]	Q5SWL8
AF-Q5VTA0-F1-model_v4.pdb.gz	AF-Q5VTA0-F1-predicted_aligned_error_v4.json	[1, 474]	Q5VTA0
AF-Q5VT98-F1-model_v4.pdb.gz	AF-Q5VT98-F1-predicted_aligned_error_v4.json	[1, 475]	Q5VT98
AF-Q5VT99-F1-model_v4.pdb.gz	AF-Q5VT99-F1-predicted_aligned_error_v4.json	[1, 294]	Q5VT99
AF-Q9BRK3-F1-model_v4.pdb.gz	AF-Q9BRK3-F1-predicted_aligned_error_v4.json	[1, 442]	Q9BRK3
AF-Q86YL7-F1-model_v4.pdb.gz	AF-Q86YL7-F1-predicted_aligned_error_v4.json	[1, 162]	Q86YL7
AF-Q13029-F1-model_v4.pdb.gz	AF-Q13029-F1-predicted_aligned_error_v4.json	[1, 1718]	Q13029
AF-Q9NWT8-F1-model_v4.pdb.gz	AF-Q9NWT8-F1-predicted_aligned_error_v4.json	[1, 199]	Q9NWT8
AF-Q96S94-F1-model_v4.pdb.gz	AF-Q96S94-F1-predicted_aligned_error_v4.json	[1, 520]	Q96S94
AF-Q9BYC9-F1-model_v4.pdb.gz	AF-Q9BYC9-F1-predicted_aligned_error_v4.json	[1, 149]	Q9BYC9
AF-E5RJM6-F1-model_v4.pdb.gz	AF-E5RJM6-F1-predicted_aligned_error_v4.json	[1, 399]	E5RJM6
AF-A6NKF7-F1-model_v4.pdb.gz	AF-A6NKF7-F1-predicted_aligned_error_v4.json	[1, 163]	A6NKF7
AF-Q6PCB0-F1-model_v4.pdb.gz	AF-Q6PCB0-F1-predicted_aligned_error_v4.json	[1, 445]	Q6PCB0
AF-Q5TEC6-F1-model_v4.pdb.gz	AF-Q5TEC6-F1-predicted_aligned_error_v4.json	[1, 136]	Q5TEC6
AF-H0Y354-F1-model_v4.pdb.gz	AF-H0Y354-F1-predicted_aligned_error_v4.json	[1, 149]	H0Y354
AF-A0A075B759-F1-model_v4.pdb.gz	AF-A0A075B759-F1-predicted_aligned_error_v4.json	[1, 164]	A0A075B759
AF-Q8N660-F1-model_v4.pdb.gz	AF-Q8N660-F1-predicted_aligned_error_v4.json	[1, 670]	Q8N660
AF-P0DN26-F1-model_v4.pdb.gz	AF-P0DN26-F1-predicted_aligned_error_v4.json	[1, 164]	P0DN26
AF-P0DMP2-F1-model_v4.pdb.gz	AF-P0DMP2-F1-predicted_aligned_error_v4.json	[1, 458]	P0DMP2
AF-Q5T2N8-F1-model_v4.pdb.gz	AF-Q5T2N8-F1-predicted_aligned_error_v4.json	[1, 411]	Q5T2N8
AF-Q6L9T8-F1-model_v4.pdb.gz	AF-Q6L9T8-F1-predicted_aligned_error_v4.json	[1, 149]	Q6L9T8
AF-F5H284-F1-model_v4.pdb.gz	AF-F5H284-F1-predicted_aligned_error_v4.json	[1, 164]	F5H284
AF-B7ZAQ6-F1-model_v4.pdb.gz	AF-B7ZAQ6-F1-predicted_aligned_error_v4.json	[1, 455]	B7ZAQ6
AF-Q5T2W1-F1-model_v4.pdb.gz	AF-Q5T2W1-F1-predicted_aligned_error_v4.json	[1, 519]	Q5T2W1
AF-O95971-F1-model_v4.pdb.gz	AF-O95971-F1-predicted_aligned_error_v4.json	[1, 181]	O95971
AF-Q9Y4L5-F1-model_v4.pdb.gz	AF-Q9Y4L5-F1-predicted_aligned_error_v4.json	[1, 304]	Q9Y4L5
AF-Q9BUI4-F1-model_v4.pdb.gz	AF-Q9BUI4-F1-predicted_aligned_error_v4.json	[1, 534]	Q9BUI4
AF-P0C025-F1-model_v4.pdb.gz	AF-P0C025-F1-predicted_aligned_error_v4.json	[1, 328]	P0C025
AF-Q9Y6X2-F1-model_v4.pdb.gz	AF-Q9Y6X2-F1-predicted_aligned_error_v4.json	[1, 628]	Q9Y6X2
AF-O75578-F1-model_v4.pdb.gz	AF-O75578-F1-predicted_aligned_error_v4.json	[1, 1167]	O75578
AF-O96011-F1-model_v4.pdb.gz	AF-O96011-F1-predicted_aligned_error_v4.json	[1, 259]	O96011
AF-Q9Y5S9-F1-model_v4.pdb.gz	AF-Q9Y5S9-F1-predicted_aligned_error_v4.json	[1, 174]	Q9Y5S9
AF-Q8IVB5-F1-model_v4.pdb.gz	AF-Q8IVB5-F1-predicted_aligned_error_v4.json	[1, 337]	Q8IVB5
AF-Q69YU3-F1-model_v4.pdb.gz	AF-Q69YU3-F1-predicted_aligned_error_v4.json	[1, 496]	Q69YU3
AF-Q9BT43-F1-model_v4.pdb.gz	AF-Q9BT43-F1-predicted_aligned_error_v4.json	[1, 218]	Q9BT43
AF-Q674X7-F1-model_v4.pdb.gz	AF-Q674X7-F1-predicted_aligned_error_v4.json	[1, 775]	Q674X7
AF-Q9H3M7-F1-model_v4.pdb.gz	AF-Q9H3M7-F1-predicted_aligned_error_v4.json	[1, 391]	Q9H3M7
AF-Q6ZVN8-F1-model_v4.pdb.gz	AF-Q6ZVN8-F1-predicted_aligned_error_v4.json	[1, 426]	Q6ZVN8
AF-Q7Z3S9-F1-model_v4.pdb.gz	AF-Q7Z3S9-F1-predicted_aligned_error_v4.json	[1, 236]	Q7Z3S9
AF-A0A075B767-F1-model_v4.pdb.gz	AF-A0A075B767-F1-predicted_aligned_error_v4.json	[1, 164]	A0A075B767
AF-Q5TAG4-F1-model_v4.pdb.gz	AF-Q5TAG4-F1-predicted_aligned_error_v4.json	[1, 1457]	Q5TAG4
AF-O43741-F1-model_v4.pdb.gz	AF-O43741-F1-predicted_aligned_error_v4.json	[1, 272]	O43741
AF-P49326-F1-model_v4.pdb.gz	AF-P49326-F1-predicted_aligned_error_v4.json	[1, 533]	P49326
AF-Q5T9A4-F1-model_v4.pdb.gz	AF-Q5T9A4-F1-predicted_aligned_error_v4.json	[1, 648]	Q5T9A4
AF-Q86WJ1-F1-model_v4.pdb.gz	AF-Q86WJ1-F1-predicted_aligned_error_v4.json	[1, 897]	Q86WJ1
AF-O00512-F1-model_v4.pdb.gz	AF-O00512-F1-predicted_aligned_error_v4.json	[1, 1426]	O00512
AF-Q9NPH0-F1-model_v4.pdb.gz	AF-Q9NPH0-F1-predicted_aligned_error_v4.json	[1, 428]	Q9NPH0
AF-P36382-F1-model_v4.pdb.gz	AF-P36382-F1-predicted_aligned_error_v4.json	[1, 358]	P36382
AF-P48165-F1-model_v4.pdb.gz	AF-P48165-F1-predicted_aligned_error_v4.json	[1, 433]	P48165
AF-P0CG08-F1-model_v4.pdb.gz	AF-P0CG08-F1-predicted_aligned_error_v4.json	[1, 455]	P0CG08
AF-Q86T75-F1-model_v4.pdb.gz	AF-Q86T75-F1-predicted_aligned_error_v4.json	[1, 865]	Q86T75
AF-P0DN37-F1-model_v4.pdb.gz	AF-P0DN37-F1-predicted_aligned_error_v4.json	[1, 164]	P0DN37
AF-A0A024RBG1-F1-model_v4.pdb.gz	AF-A0A024RBG1-F1-predicted_aligned_error_v4.json	[1, 181]	A0A024RBG1
AF-Q5VU43-F1-model_v4.pdb.gz	AF-Q5VU43-F1-predicted_aligned_error_v4.json	[1, 2346]	Q5VU43
AF-P0DPF3-F1-model_v4.pdb.gz	AF-P0DPF3-F1-predicted_aligned_error_v4.json	[1, 1111]	P0DPF3
AF-A0A087WUL8-F1-model_v4.pdb.gz		[1, 1400]	A0A087WUL8
AF-A0A087WUL8-F2-model_v4.pdb.gz		[201, 1600]	A0A087WUL8
AF-A0A087WUL8-F3-model_v4.pdb.gz		[401, 1800]	A0A087WUL8
AF-A0A087WUL8-F4-model_v4.pdb.gz		[601, 2000]	A0A087WUL8
AF-A0A087WUL8-F5-model_v4.pdb.gz		[801, 2200]	A0A087WUL8
AF-A0A087WUL8-F6-model_v4.pdb.gz		[1001, 2400]	A0A087WUL8
AF-A0A087WUL8-F7-model_v4.pdb.gz		[1201, 2600]	A0A087WUL8
AF-A0A087WUL8-F8-model_v4.pdb.gz		[1401, 2800]	A0A087WUL8
AF-A0A087WUL8-F9-model_v4.pdb.gz		[1601, 3000]	A0A087WUL8
AF-A0A087WUL8-F10-model_v4.pdb.gz		[1801, 3200]	A0A087WUL8
AF-A0A087WUL8-F11-model_v4.pdb.gz		[2001, 3400]	A0A087WUL8
AF-A0A087WUL8-F12-model_v4.pdb.gz		[2201, 3600]	A0A087WUL8
AF-A0A087WUL8-F13-model_v4.pdb.gz		[2401, 3800]	A0A087WUL8
AF-A0A087WUL8-F14-model_v4.pdb.gz		[2601, 3843]	A0A087WUL8
AF-A0A0B4J2A2-F1-model_v4.pdb.gz	AF-A0A0B4J2A2-F1-predicted_aligned_error_v4.json	[1, 164]	A0A0B4J2A2
AF-P12314-F1-model_v4.pdb.gz	AF-P12314-F1-predicted_aligned_error_v4.json	[1, 374]	P12314
AF-Q5QNW6-F1-model_v4.pdb.gz	AF-Q5QNW6-F1-predicted_aligned_error_v4.json	[1, 126]	Q5QNW6
AF-Q71DI3-F1-model_v4.pdb.gz	AF-Q71DI3-F1-predicted_aligned_error_v4.json	[1, 136]	Q71DI3
AF-P62805-F1-model_v4.pdb.gz	AF-P62805-F1-predicted_aligned_error_v4.json	[1, 103]	P62805
AF-Q6FI13-F1-model_v4.pdb.gz	AF-Q6FI13-F1-predicted_aligned_error_v4.json	[1, 130]	Q6FI13
AF-Q16778-F1-model_v4.pdb.gz	AF-Q16778-F1-predicted_aligned_error_v4.json	[1, 126]	Q16778
AF-Q16777-F1-model_v4.pdb.gz	AF-Q16777-F1-predicted_aligned_error_v4.json	[1, 129]	Q16777
AF-Q8IUE6-F1-model_v4.pdb.gz	AF-Q8IUE6-F1-predicted_aligned_error_v4.json	[1, 130]	Q8IUE6
AF-Q9Y3E2-F1-model_v4.pdb.gz	AF-Q9Y3E2-F1-predicted_aligned_error_v4.json	[1, 137]	Q9Y3E2
AF-Q7L0J3-F1-model_v4.pdb.gz	AF-Q7L0J3-F1-predicted_aligned_error_v4.json	[1, 742]	Q7L0J3
AF-Q15427-F1-model_v4.pdb.gz	AF-Q15427-F1-predicted_aligned_error_v4.json	[1, 424]	Q15427
AF-A4FU01-F1-model_v4.pdb.gz	AF-A4FU01-F1-predicted_aligned_error_v4.json	[1, 709]	A4FU01
AF-Q6GQQ9-F1-model_v4.pdb.gz	AF-Q6GQQ9-F1-predicted_aligned_error_v4.json	[1, 843]	Q6GQQ9
AF-Q9NRW7-F1-model_v4.pdb.gz	AF-Q9NRW7-F1-predicted_aligned_error_v4.json	[1, 570]	Q9NRW7
AF-Q53GL0-F1-model_v4.pdb.gz	AF-Q53GL0-F1-predicted_aligned_error_v4.json	[1, 409]	Q53GL0
AF-Q9BTT0-F1-model_v4.pdb.gz	AF-Q9BTT0-F1-predicted_aligned_error_v4.json	[1, 268]	Q9BTT0
AF-Q9ULX7-F1-model_v4.pdb.gz	AF-Q9ULX7-F1-predicted_aligned_error_v4.json	[1, 337]	Q9ULX7
AF-Q96BI3-F1-model_v4.pdb.gz	AF-Q96BI3-F1-predicted_aligned_error_v4.json	[1, 265]	Q96BI3
AF-Q8WWF1-F1-model_v4.pdb.gz	AF-Q8WWF1-F1-predicted_aligned_error_v4.json	[1, 131]	Q8WWF1
AF-Q8N365-F1-model_v4.pdb.gz	AF-Q8N365-F1-predicted_aligned_error_v4.json	[1, 385]	Q8N365
AF-P82921-F1-model_v4.pdb.gz	AF-P82921-F1-predicted_aligned_error_v4.json	[1, 87]	P82921
AF-O43395-F1-model_v4.pdb.gz	AF-O43395-F1-predicted_aligned_error_v4.json	[1, 683]	O43395
AF-Q5VT52-F1-model_v4.pdb.gz	AF-Q5VT52-F1-predicted_aligned_error_v4.json	[1, 1461]	Q5VT52
AF-Q9BW92-F1-model_v4.pdb.gz	AF-Q9BW92-F1-predicted_aligned_error_v4.json	[1, 718]	Q9BW92
AF-Q16610-F1-model_v4.pdb.gz	AF-Q16610-F1-predicted_aligned_error_v4.json	[1, 540]	Q16610
AF-Q6UY14-F1-model_v4.pdb.gz	AF-Q6UY14-F1-predicted_aligned_error_v4.json	[1, 1074]	Q6UY14
AF-Q07820-F1-model_v4.pdb.gz	AF-Q07820-F1-predicted_aligned_error_v4.json	[1, 350]	Q07820
AF-O43768-F1-model_v4.pdb.gz	AF-O43768-F1-predicted_aligned_error_v4.json	[1, 121]	O43768
AF-Q9H4A5-F1-model_v4.pdb.gz	AF-Q9H4A5-F1-predicted_aligned_error_v4.json	[1, 285]	Q9H4A5
AF-Q86X24-F1-model_v4.pdb.gz	AF-Q86X24-F1-predicted_aligned_error_v4.json	[1, 394]	Q86X24
AF-P25774-F1-model_v4.pdb.gz	AF-P25774-F1-predicted_aligned_error_v4.json	[1, 331]	P25774
AF-P43235-F1-model_v4.pdb.gz	AF-P43235-F1-predicted_aligned_error_v4.json	[1, 329]	P43235
AF-P27540-F1-model_v4.pdb.gz	AF-P27540-F1-predicted_aligned_error_v4.json	[1, 789]	P27540
AF-A0A1B0GV90-F1-model_v4.pdb.gz	AF-A0A1B0GV90-F1-predicted_aligned_error_v4.json	[1, 55]	A0A1B0GV90
AF-Q15047-F1-model_v4.pdb.gz	AF-Q15047-F1-predicted_aligned_error_v4.json	[1, 1291]	Q15047
AF-Q96G23-F1-model_v4.pdb.gz	AF-Q96G23-F1-predicted_aligned_error_v4.json	[1, 380]	Q96G23
AF-O76027-F1-model_v4.pdb.gz	AF-O76027-F1-predicted_aligned_error_v4.json	[1, 345]	O76027
AF-Q8N5J2-F1-model_v4.pdb.gz	AF-Q8N5J2-F1-predicted_aligned_error_v4.json	[1, 469]	Q8N5J2
AF-Q86TP1-F1-model_v4.pdb.gz	AF-Q86TP1-F1-predicted_aligned_error_v4.json	[1, 453]	Q86TP1
AF-Q7Z465-F1-model_v4.pdb.gz	AF-Q7Z465-F1-predicted_aligned_error_v4.json	[1, 357]	Q7Z465
AF-Q9BUN1-F1-model_v4.pdb.gz	AF-Q9BUN1-F1-predicted_aligned_error_v4.json	[1, 341]	Q9BUN1
AF-Q9NRR8-F1-model_v4.pdb.gz	AF-Q9NRR8-F1-predicted_aligned_error_v4.json	[1, 79]	Q9NRR8
AF-Q13015-F1-model_v4.pdb.gz	AF-Q13015-F1-predicted_aligned_error_v4.json	[1, 90]	Q13015
AF-Q8TAK5-F1-model_v4.pdb.gz	AF-Q8TAK5-F1-predicted_aligned_error_v4.json	[1, 448]	Q8TAK5
AF-Q9H3T2-F1-model_v4.pdb.gz	AF-Q9H3T2-F1-predicted_aligned_error_v4.json	[1, 930]	Q9H3T2
AF-Q6P589-F1-model_v4.pdb.gz	AF-Q6P589-F1-predicted_aligned_error_v4.json	[1, 184]	Q6P589
AF-Q96S90-F1-model_v4.pdb.gz	AF-Q96S90-F1-predicted_aligned_error_v4.json	[1, 227]	Q96S90
AF-Q9BWG6-F1-model_v4.pdb.gz	AF-Q9BWG6-F1-predicted_aligned_error_v4.json	[1, 230]	Q9BWG6
AF-Q9NZQ9-F1-model_v4.pdb.gz	AF-Q9NZQ9-F1-predicted_aligned_error_v4.json	[1, 345]	Q9NZQ9
AF-Q15906-F1-model_v4.pdb.gz	AF-Q15906-F1-predicted_aligned_error_v4.json	[1, 364]	Q15906
AF-Q99755-F1-model_v4.pdb.gz	AF-Q99755-F1-predicted_aligned_error_v4.json	[1, 562]	Q99755
AF-Q9NVI7-F1-model_v4.pdb.gz	AF-Q9NVI7-F1-predicted_aligned_error_v4.json	[1, 634]	Q9NVI7
AF-P55036-F1-model_v4.pdb.gz	AF-P55036-F1-predicted_aligned_error_v4.json	[1, 377]	P55036
AF-Q8N1G0-F1-model_v4.pdb.gz	AF-Q8N1G0-F1-predicted_aligned_error_v4.json	[1, 1237]	Q8N1G0
AF-Q9UBF8-F1-model_v4.pdb.gz	AF-Q9UBF8-F1-predicted_aligned_error_v4.json	[1, 816]	Q9UBF8
AF-P48382-F1-model_v4.pdb.gz	AF-P48382-F1-predicted_aligned_error_v4.json	[1, 616]	P48382
AF-Q13228-F1-model_v4.pdb.gz	AF-Q13228-F1-predicted_aligned_error_v4.json	[1, 472]	Q13228
AF-P28070-F1-model_v4.pdb.gz	AF-P28070-F1-predicted_aligned_error_v4.json	[1, 264]	P28070
AF-Q7Z3K3-F1-model_v4.pdb.gz	AF-Q7Z3K3-F1-predicted_aligned_error_v4.json	[1, 1410]	Q7Z3K3
AF-Q9NNX1-F1-model_v4.pdb.gz	AF-Q9NNX1-F1-predicted_aligned_error_v4.json	[1, 390]	Q9NNX1
AF-Q96L92-F1-model_v4.pdb.gz	AF-Q96L92-F1-predicted_aligned_error_v4.json	[1, 541]	Q96L92
AF-Q5SZQ8-F1-model_v4.pdb.gz	AF-Q5SZQ8-F1-predicted_aligned_error_v4.json	[1, 465]	Q5SZQ8
AF-A6NNX1-F1-model_v4.pdb.gz	AF-A6NNX1-F1-predicted_aligned_error_v4.json	[1, 92]	A6NNX1
AF-Q9BYD2-F1-model_v4.pdb.gz	AF-Q9BYD2-F1-predicted_aligned_error_v4.json	[1, 267]	Q9BYD2
AF-Q9UMX2-F1-model_v4.pdb.gz	AF-Q9UMX2-F1-predicted_aligned_error_v4.json	[1, 235]	Q9UMX2
AF-Q9Y2W6-F1-model_v4.pdb.gz	AF-Q9Y2W6-F1-predicted_aligned_error_v4.json	[1, 561]	Q9Y2W6
AF-Q6UY18-F1-model_v4.pdb.gz	AF-Q6UY18-F1-predicted_aligned_error_v4.json	[1, 593]	Q6UY18
AF-P51449-F1-model_v4.pdb.gz	AF-P51449-F1-predicted_aligned_error_v4.json	[1, 518]	P51449
AF-B7Z1M9-F1-model_v4.pdb.gz	AF-B7Z1M9-F1-predicted_aligned_error_v4.json	[1, 353]	B7Z1M9
AF-Q8N1Q8-F1-model_v4.pdb.gz	AF-Q8N1Q8-F1-predicted_aligned_error_v4.json	[1, 247]	Q8N1Q8
AF-Q5T1C6-F1-model_v4.pdb.gz	AF-Q5T1C6-F1-predicted_aligned_error_v4.json	[1, 240]	Q5T1C6
AF-P60903-F1-model_v4.pdb.gz	AF-P60903-F1-predicted_aligned_error_v4.json	[1, 97]	P60903
AF-P31949-F1-model_v4.pdb.gz	AF-P31949-F1-predicted_aligned_error_v4.json	[1, 105]	P31949
AF-Q5QJ38-F1-model_v4.pdb.gz	AF-Q5QJ38-F1-predicted_aligned_error_v4.json	[1, 904]	Q5QJ38
AF-Q07283-F1-model_v4.pdb.gz	AF-Q07283-F1-predicted_aligned_error_v4.json	[1, 1943]	Q07283
AF-Q9NW97-F1-model_v4.pdb.gz	AF-Q9NW97-F1-predicted_aligned_error_v4.json	[1, 253]	Q9NW97
AF-Q6XPR3-F1-model_v4.pdb.gz	AF-Q6XPR3-F1-predicted_aligned_error_v4.json	[1, 784]	Q6XPR3
AF-P20930-F1-model_v4.pdb.gz		[1, 1400]	P20930
AF-P20930-F2-model_v4.pdb.gz		[201, 1600]	P20930
AF-P20930-F3-model_v4.pdb.gz		[401, 1800]	P20930
AF-P20930-F4-model_v4.pdb.gz		[601, 2000]	P20930
AF-P20930-F5-model_v4.pdb.gz		[801, 2200]	P20930
AF-P20930-F6-model_v4.pdb.gz		[1001, 2400]	P20930
AF-P20930-F7-model_v4.pdb.gz		[1201, 2600]	P20930
AF-P20930-F8-model_v4.pdb.gz		[1401, 2800]	P20930
AF-P20930-F9-model_v4.pdb.gz		[1601, 3000]	P20930
AF-P20930-F10-model_v4.pdb.gz		[1801, 3200]	P20930
AF-P20930-F11-model_v4.pdb.gz		[2001, 3400]	P20930
AF-P20930-F12-model_v4.pdb.gz		[2201, 3600]	P20930
AF-P20930-F13-model_v4.pdb.gz		[2401, 3800]	P20930
AF-P20930-F14-model_v4.pdb.gz		[2601, 4000]	P20930
AF-P20930-F15-model_v4.pdb.gz		[2801, 4061]	P20930
AF-Q5D862-F1-model_v4.pdb.gz	AF-Q5D862-F1-predicted_aligned_error_v4.json	[1, 2391]	Q5D862
AF-Q9UBG3-F1-model_v4.pdb.gz	AF-Q9UBG3-F1-predicted_aligned_error_v4.json	[1, 495]	Q9UBG3
AF-Q5TCM9-F1-model_v4.pdb.gz	AF-Q5TCM9-F1-predicted_aligned_error_v4.json	[1, 118]	Q5TCM9
AF-Q9UGL9-F1-model_v4.pdb.gz	AF-Q9UGL9-F1-predicted_aligned_error_v4.json	[1, 99]	Q9UGL9
AF-B1AJZ9-F1-model_v4.pdb.gz	AF-B1AJZ9-F1-predicted_aligned_error_v4.json	[1, 1412]	B1AJZ9
AF-Q5T5B0-F1-model_v4.pdb.gz	AF-Q5T5B0-F1-predicted_aligned_error_v4.json	[1, 92]	Q5T5B0
AF-Q9BYE3-F1-model_v4.pdb.gz	AF-Q9BYE3-F1-predicted_aligned_error_v4.json	[1, 92]	Q9BYE3
AF-Q5T5A8-F1-model_v4.pdb.gz	AF-Q5T5A8-F1-predicted_aligned_error_v4.json	[1, 94]	Q5T5A8
AF-Q5TA77-F1-model_v4.pdb.gz	AF-Q5TA77-F1-predicted_aligned_error_v4.json	[1, 95]	Q5TA77
AF-Q5TA76-F1-model_v4.pdb.gz	AF-Q5TA76-F1-predicted_aligned_error_v4.json	[1, 89]	Q5TA76
AF-Q5TA82-F1-model_v4.pdb.gz	AF-Q5TA82-F1-predicted_aligned_error_v4.json	[1, 110]	Q5TA82
AF-Q5TA81-F1-model_v4.pdb.gz	AF-Q5TA81-F1-predicted_aligned_error_v4.json	[1, 110]	Q5TA81
AF-O14633-F1-model_v4.pdb.gz	AF-O14633-F1-predicted_aligned_error_v4.json	[1, 110]	O14633
AF-Q5TA79-F1-model_v4.pdb.gz	AF-Q5TA79-F1-predicted_aligned_error_v4.json	[1, 106]	Q5TA79
AF-Q5TA78-F1-model_v4.pdb.gz	AF-Q5TA78-F1-predicted_aligned_error_v4.json	[1, 99]	Q5TA78
AF-Q5T750-F1-model_v4.pdb.gz	AF-Q5T750-F1-predicted_aligned_error_v4.json	[1, 250]	Q5T750
AF-Q5T749-F1-model_v4.pdb.gz	AF-Q5T749-F1-predicted_aligned_error_v4.json	[1, 579]	Q5T749
AF-Q5T754-F1-model_v4.pdb.gz	AF-Q5T754-F1-predicted_aligned_error_v4.json	[1, 118]	Q5T754
AF-Q5T753-F1-model_v4.pdb.gz	AF-Q5T753-F1-predicted_aligned_error_v4.json	[1, 118]	Q5T753
AF-Q5T752-F1-model_v4.pdb.gz	AF-Q5T752-F1-predicted_aligned_error_v4.json	[1, 114]	Q5T752
AF-Q5T751-F1-model_v4.pdb.gz	AF-Q5T751-F1-predicted_aligned_error_v4.json	[1, 118]	Q5T751
AF-Q5T7P3-F1-model_v4.pdb.gz	AF-Q5T7P3-F1-predicted_aligned_error_v4.json	[1, 118]	Q5T7P3
AF-Q5T7P2-F1-model_v4.pdb.gz	AF-Q5T7P2-F1-predicted_aligned_error_v4.json	[1, 110]	Q5T7P2
AF-A0A183-F1-model_v4.pdb.gz	AF-A0A183-F1-predicted_aligned_error_v4.json	[1, 80]	A0A183
AF-P49901-F1-model_v4.pdb.gz	AF-P49901-F1-predicted_aligned_error_v4.json	[1, 116]	P49901
AF-P07476-F1-model_v4.pdb.gz	AF-P07476-F1-predicted_aligned_error_v4.json	[1, 585]	P07476
AF-A0A1B0GTR4-F1-model_v4.pdb.gz	AF-A0A1B0GTR4-F1-predicted_aligned_error_v4.json	[1, 108]	A0A1B0GTR4
AF-Q96PI1-F1-model_v4.pdb.gz	AF-Q96PI1-F1-predicted_aligned_error_v4.json	[1, 79]	Q96PI1
AF-P35321-F1-model_v4.pdb.gz	AF-P35321-F1-predicted_aligned_error_v4.json	[1, 89]	P35321
AF-Q9UBC9-F1-model_v4.pdb.gz	AF-Q9UBC9-F1-predicted_aligned_error_v4.json	[1, 169]	Q9UBC9
AF-P22528-F1-model_v4.pdb.gz	AF-P22528-F1-predicted_aligned_error_v4.json	[1, 89]	P22528
AF-P22532-F1-model_v4.pdb.gz	AF-P22532-F1-predicted_aligned_error_v4.json	[1, 72]	P22532
AF-P35326-F1-model_v4.pdb.gz	AF-P35326-F1-predicted_aligned_error_v4.json	[1, 72]	P35326
AF-P35325-F1-model_v4.pdb.gz	AF-P35325-F1-predicted_aligned_error_v4.json	[1, 72]	P35325
AF-P22531-F1-model_v4.pdb.gz	AF-P22531-F1-predicted_aligned_error_v4.json	[1, 72]	P22531
AF-Q96RM1-F1-model_v4.pdb.gz	AF-Q96RM1-F1-predicted_aligned_error_v4.json	[1, 72]	Q96RM1
